seconds,EDA
121,0.4293716551408084
311,0.4290729819201767
501,0.4290148042621386
691,0.4286437967287655
881,0.42779503064135904
1071,0.4271721917485832
1261,0.4271585249897254
1451,0.4270803026746817
1641,0.4264689382991799
1831,0.4262231155475595
2021,0.4270422080584914
2211,0.4276218402882863
2401,0.4264491833312756
2591,0.4243615085916974
2781,0.4232888428300467
2971,0.4235221389635464
3161,0.4240347093183449
3351,0.4243934189235376
3541,0.4245356227955844
3731,0.4238552354833834
3921,0.422401313531684
4111,0.4215645582507629
4301,0.4218077336335063
4491,0.4216651498276763
4681,0.4205443645740313
4871,0.4199951329431789
5061,0.4208036949917969
5251,0.4215513250026944
5441,0.4212392935022388
5631,0.4207208362519578
5821,0.42068391029057706
6011,0.4205864184286576
6201,0.42008170361487857
6391,0.4196477710468093
6581,0.41959092893058064
6771,0.4195620044509835
6961,0.4192476364130438
7151,0.4187900496823723
7341,0.4180579807023951
7531,0.4167906434623184
7721,0.41607145389618944
7911,0.4171472070743212
8101,0.4187367536383314
8291,0.4187268552050152
8481,0.4174605540804429
8671,0.4165907539106017
8861,0.4165627316888891
9051,0.4169735152335908
9241,0.4173263523744728
9431,0.4166521156248941
9621,0.4147180260528642
9811,0.4133805087357856
10001,0.41408753089134936
10191,0.41539320759550974
10381,0.415328516811859
10571,0.41405074484041904
10761,0.4126613393563764
10951,0.4116918115979678
11141,0.4114161361699253
11331,0.41185964861740826
11521,0.4123463528749097
11711,0.4122657651843081
11901,0.4119211719701432
12091,0.4117078333683032
12281,0.4113530733898146
12471,0.4107705457087743
12661,0.4104416045287179
12851,0.4102758014561098
13041,0.4095888076374292
13231,0.4086493497427977
13421,0.40850278469085866
13611,0.4091398218661478
13801,0.4094463651800564
13991,0.4089449897875213
14181,0.4085731594579999
14371,0.4092704060985378
14561,0.4102060066832599
14751,0.4097577750893962
14941,0.4080126228441257
15131,0.4066176524591091
15321,0.4065444353626431
15511,0.40730097972183177
15701,0.4079340701345857
15891,0.4078843795992168
16081,0.4071766805784468
16271,0.40641264272574057
16461,0.4062098148894772
16651,0.4068840406957141
16841,0.4092405388123345
17031,0.4134578225682069
17221,0.4164172542774552
17411,0.4151049277352602
17601,0.4126101431987604
17791,0.4132235994393952
17981,0.4143675717892992
18171,0.4121786485695439
18361,0.4094116368385475
18551,0.4098730515449383
18741,0.411671612564692
18931,0.4113724847655927
19121,0.4091147437233883
19311,0.4070282091533285
19501,0.4063510343812714
19691,0.4068718944222497
19881,0.4076909390748746
20071,0.40820558691381176
20261,0.40821740743130414
20451,0.4077993010264329
20641,0.40758434785096
20831,0.4079632347001798
