seconds,EDA
159,0.2685954410947762
349,0.2690393978941551
539,0.2696028339178236
729,0.2698228566294892
919,0.2688714018192853
1109,0.2665669318046115
1299,0.26504675586271154
1489,0.266472586983498
1679,0.26912553143072565
1869,0.2698694346067451
2059,0.269041340151104
2249,0.2686824784857981
2439,0.2687612778186671
2629,0.2686880394689049
2819,0.2692466350209664
3009,0.27028959162293986
3199,0.26965834934474225
3389,0.2665848687487912
3579,0.2634532783997911
3769,0.2624688244388647
3959,0.2629311678585147
4149,0.26317536300165223
4339,0.26347751487713617
4529,0.2659040475353168
4719,0.2709216804548345
4909,0.27445968771303964
5099,0.2718849541582501
5289,0.2654488104582385
5479,0.2622212725760445
5669,0.2647740980965029
5859,0.26957579589531105
6049,0.2730514162893495
6239,0.2744224389871394
6429,0.2741649569723578
6619,0.2728587945010736
6809,0.27110524823537024
6999,0.2696464409446604
7189,0.26906474431404603
7379,0.2689833296575089
7569,0.26887966917768696
7759,0.26949074417865465
7949,0.27115518555149176
8139,0.27231951412017685
8329,0.2719463293146329
8519,0.2708575158705284
8709,0.2697463832121611
8899,0.2685662068233641
9089,0.2677285593027946
9279,0.2679737637145677
9469,0.2688286663203459
9659,0.2685477120609659
9849,0.2670719557261135
10039,0.26696156309588803
10229,0.26930005948629443
10419,0.2721052723398254
10609,0.2744285783458435
10799,0.27759781947515305
10989,0.28139407463800625
11179,0.2833408977517134
11369,0.28170886677688683
11559,0.2767238333496811
11749,0.2712337576449073
11939,0.2699238253069537
12129,0.2736918074361954
12319,0.27773700199992285
12509,0.2786920708150585
12699,0.2785057855316498
12889,0.2792351023602377
13079,0.27960169757616044
13269,0.27842673372079996
13459,0.2772851618690535
13649,0.277773258302203
13839,0.27899809665178005
14029,0.2796222202536188
14219,0.2797837639955193
14409,0.2796232246783511
14599,0.27833747219658983
14789,0.2759672733407362
14979,0.2747129604593358
15169,0.2764219739485808
15359,0.2790203609493066
15549,0.2785679546133741
15739,0.27540572322748197
15929,0.2745446510130485
16119,0.2780344465071525
16309,0.28121329816813123
16499,0.2802942164551265
16689,0.27814828164151745
16879,0.27816730526806666
17069,0.279133936765241
17259,0.2793692158084092
17449,0.2793110594526882
17639,0.2789002830901748
17829,0.2777409790385799
18019,0.2770492246807245
18209,0.2778422000800961
18399,0.27888105946946
18589,0.2786242152975947
18779,0.2777826632497377
18969,0.2781589633414604
19159,0.2795666721052358
19349,0.2799832960847328
19539,0.2788691640908355
19729,0.2779726790917779
19919,0.2782635427016557
20109,0.2786096333155979
20299,0.2784702070209266
20489,0.27894621661767466
20679,0.28019696949202805
20869,0.2810759128088367
