seconds,EDA
102,3.5109387684679496
292,3.5102171785870744
482,3.5098327733444434
672,3.510682327003693
862,3.5115848871755584
1052,3.5103685877050066
1242,3.5078207016737006
1432,3.506740374120058
1622,3.5075974787657986
1812,3.507363893990011
2002,3.503958743929488
2192,3.4996482181800217
2382,3.496487501538017
2572,3.492600798572706
2762,3.488746460762758
2952,3.491429101137902
3142,3.5014932093439803
3332,3.509056132612881
3522,3.508374675122538
3712,3.5061678781291445
3902,3.508053411878587
4092,3.5103016906082627
4282,3.512377875563625
4472,3.525819455566948
4662,3.5577159894668493
4852,3.5911438178034647
5042,3.603002174508351
5232,3.5976849486024314
5422,3.5979507342847947
5612,3.6103191597730016
5802,3.6218363395132966
5992,3.623061411448992
6182,3.6204123550914087
6372,3.62502105901617
6562,3.633827816302416
6752,3.63261818257554
6942,3.6190869635480656
7132,3.6071219183397387
7322,3.605326656818504
7512,3.6063591345061154
7702,3.6018663955174715
7892,3.5975491940340905
8082,3.603315902664813
8272,3.6122162256826265
8462,3.608550437951042
8652,3.5973885131505643
8842,3.59765835739943
9032,3.606200722052496
9222,3.6032199077055846
9412,3.5907196198368663
9602,3.589303913984735
9792,3.600567333734765
9982,3.607004376768984
10172,3.605978450333023
10362,3.6106777835341135
10552,3.618689995588768
10742,3.6145677370365097
10932,3.603854060969522
11122,3.606284696129875
11312,3.617374910196888
11502,3.6177641296455096
11692,3.612582337632616
11882,3.619693345549756
12072,3.631332731391056
12262,3.627494973357965
12452,3.6145110758782937
12642,3.6139197156756304
12832,3.6244003481714566
13022,3.6269893707958487
13212,3.619733230727213
13402,3.619383697403808
13592,3.6310443039210303
13782,3.6398030827663144
13972,3.637525580845253
14162,3.6357833784175817
14352,3.6426699967456857
14542,3.648967586343256
14732,3.645895429354285
14922,3.638002039326095
15112,3.6344989858364154
15302,3.638293864560456
15492,3.6440821198783984
15682,3.6452006841682203
15872,3.6419750927346133
16062,3.6378467362829
16252,3.62857234172744
16442,3.6091653900105007
16632,3.589975827568375
16822,3.585704129420629
17012,3.5931760561766377
17202,3.6005007104621085
17392,3.606171187966873
17582,3.6120871342051086
17772,3.61367066882734
17962,3.608505595283186
18152,3.601843994619434
18342,3.597602222676596
18532,3.5927511121004
18722,3.584365950417041
18912,3.574929733573748
19102,3.5669174387463833
19292,3.5605138638896765
19482,3.5590420420143882
19672,3.56423751772679
19862,3.5658197175801685
20052,3.5535563773752536
20242,3.5380868352367787
20432,3.536822104794357
20622,3.5439054477457663
20812,3.5406407888209412
