seconds,EDA
172,3.343823072426206
362,3.343770000001101
552,3.3435319458797843
742,3.344102857425412
932,3.344930386272972
1122,3.3446439890400423
1312,3.3432695773808163
1502,3.341383336783678
1692,3.338535089477608
1882,3.3355671980609882
2072,3.3352504557450726
2262,3.3372069798376853
2452,3.3362292293668294
2642,3.3285772516032566
2832,3.3167364060367714
3022,3.3063823779181223
3212,3.3010170540310533
3402,3.301158395079416
3592,3.309561600980107
3782,3.3349856511349265
3972,3.3807125413781107
4162,3.4279760371380528
4352,3.450284081432503
4542,3.448058073090708
4732,3.4420511359224504
4922,3.430808010269452
5112,3.3953039624311234
5302,3.351682329536826
5492,3.3436796829620103
5682,3.3695049836489046
5872,3.3831245338149265
6062,3.3799266394702165
6252,3.4010077568671666
6442,3.4417656761721123
6632,3.4451396147967257
6822,3.3992654565212512
7012,3.3615072838259343
7202,3.3755775184160552
7392,3.421968894589033
7582,3.4542716155442283
7772,3.454672186640692
7962,3.4456623691319104
8152,3.452155668026454
8342,3.4691510778695998
8532,3.477184428541653
8722,3.4719042360292587
8912,3.4644602904595088
9102,3.461985877355224
9292,3.4593896430358164
9482,3.4512512017849444
9672,3.4408963824957395
9862,3.4299168231644384
10052,3.41257861964074
10242,3.3924139834491958
10432,3.385509960743645
10622,3.3940571776573867
10812,3.399304851290466
11002,3.3918758064540424
11192,3.384601134951667
11382,3.3870152976620083
11572,3.3908365501612936
11762,3.3882408566394986
11952,3.3840469116452963
12142,3.382964012024082
12332,3.3818652655279138
12522,3.379630716734604
12712,3.3801625751966204
12902,3.383126398012717
13092,3.3834513530423838
13282,3.3804951218054664
13472,3.3788588083590962
13662,3.380179788846337
13852,3.3808086017574577
14042,3.378523827019372
14232,3.3759499067937297
14422,3.3754235737198486
14612,3.375539698321266
14802,3.374769556016369
14992,3.3739503154609367
15182,3.373705089726295
15372,3.3731601637588913
15562,3.3719256872093277
15752,3.3704366570811546
15942,3.3687764321819724
16132,3.3672727382821086
16322,3.3665098185840803
16512,3.3662983630258045
16702,3.3668186557868336
16892,3.3684823927354905
17082,3.3697954728485944
17272,3.3697017228985096
17462,3.370174218867413
17652,3.3717606871823644
17842,3.3709017157685257
18032,3.365777085765268
18222,3.359689214600835
18412,3.355885589095938
18602,3.354055580100721
18792,3.35354591231499
18982,3.3547951160576677
19172,3.3562782528412667
19362,3.3553372695963044
19552,3.352697008531266
19742,3.3515104500804926
19932,3.3525247447557014
20122,3.353515073968544
20312,3.3523440596202922
20502,3.3489858427254102
20692,3.3455080236907686
20882,3.344299024831294
