seconds,EDA
189,0.2828499524034088
379,0.2824421765041222
569,0.28089702356639423
759,0.280172732981985
949,0.2819416571967592
1139,0.28391499459939323
1329,0.2836999990188076
1519,0.2829303939510881
1709,0.28335282475754225
1899,0.2833488243129419
2089,0.2818682285710143
2279,0.2813500724630987
2469,0.2836272481812571
2659,0.28645494092127904
2849,0.286745240705529
3039,0.28498382817112994
3229,0.2842733067229344
3419,0.2856617265482181
3609,0.286593522457806
3799,0.2852178734370995
3989,0.28370333724071745
4179,0.2845043192132015
4369,0.28622060445109593
4559,0.28654723894057066
4749,0.2862165494649733
4939,0.2868198434534225
5129,0.287678678357497
5319,0.2875493764492953
5509,0.2870676560006947
5699,0.28728805128797313
5889,0.28726237801539256
6079,0.2855904212615573
6269,0.28399807871305954
6459,0.28534897843506124
6649,0.28814322158213745
6839,0.2886839190229308
7029,0.2874119675067555
7219,0.28702937106976595
7409,0.28736165969828564
7599,0.28706528400762016
7789,0.2867580114118809
7979,0.2871069042494994
8169,0.28708294085966635
8359,0.2862403644376845
8549,0.2861041445788889
8739,0.2874771031320392
8929,0.2886461951420146
9119,0.2882418596884965
9309,0.2874618193433039
9499,0.2876209536042629
9689,0.2880564733682721
9879,0.28778726953351885
10069,0.28715716735680313
10259,0.28693278429396585
10449,0.2870338518562836
10639,0.2868981687302544
10829,0.2863228176858736
11019,0.2856591909910937
11209,0.28586884466926565
11399,0.28734721161617033
11589,0.2884612119990355
11779,0.2877662446149688
11969,0.2865742389672297
12159,0.28626565839910245
12349,0.285740012079115
12539,0.2844666695789269
12729,0.2844796837532109
12919,0.2866044326127941
13109,0.2884736175061558
13299,0.28836778192363915
13489,0.2871784914911353
13679,0.2861117886550513
13869,0.2861038930899908
14059,0.2876989923057726
14249,0.2891248526270668
14439,0.2881198529949339
14629,0.28580243180426274
14819,0.2847380256262003
15009,0.28516605507152865
15199,0.286181474025384
15389,0.28739786616245794
15579,0.2880187288653624
15769,0.28767158474571025
15959,0.28760465961451137
16149,0.28841641784259864
16339,0.2886986502169268
16529,0.2875369170145085
16719,0.2861124623584634
16909,0.2860153070844014
17099,0.28724247782935114
17289,0.28835781902395125
17479,0.2884741670209031
17669,0.2882635620800647
17859,0.2883384436320528
18049,0.2879587227260131
18239,0.28652224809337223
18429,0.2849089036466258
18619,0.2843136582801592
18809,0.28515778481853954
18999,0.287071705929747
19189,0.2886063990930331
19379,0.2884754115882652
19569,0.2875668055505809
19759,0.287488990882174
19949,0.28809458731292914
20139,0.2885452923513623
20329,0.2888568439842892
20519,0.28885618621915005
20709,0.28797852789837064
20899,0.2869056690101974
