seconds,EDA
111,0.28061963670170315
301,0.2808221982334313
491,0.27877777476388943
681,0.2774201598329512
871,0.2797108755104842
1061,0.28259902155701144
1251,0.28214727660886835
1441,0.2803208533964682
1631,0.2806035194704777
1821,0.28211304649322083
2011,0.2824330260571776
2201,0.2814625629499532
2391,0.2798572957376909
2581,0.2778688930402308
2771,0.2768849090299874
2961,0.27812301078947443
3151,0.28001706537558185
3341,0.2803425857556965
3531,0.2794767316592556
3721,0.27916135348699844
3911,0.2798472076879336
4101,0.280582940686667
4291,0.2805235813034043
4481,0.2800248420443037
4671,0.27999446378196624
4861,0.28029901114927896
5051,0.2801010061594238
5241,0.2795789720879946
5431,0.279547168251723
5621,0.2799192165740636
5811,0.28011798888732803
6001,0.2800769478505276
6191,0.2799641854351003
6381,0.2799545292221892
6571,0.28020879678975474
6761,0.28033387183538605
6951,0.2797702249619288
7141,0.27895510577514865
7331,0.2789105214329784
7521,0.2799087510634381
7711,0.28121860018260497
7901,0.28167059625746915
8091,0.2808849519723448
8281,0.2801558446944796
8471,0.280617449482925
8661,0.2812069127795924
8851,0.2805946428812894
9041,0.27980232639304725
9231,0.28056800316036523
9421,0.2821781724371443
9611,0.2823709927054394
9801,0.2810188559105352
9991,0.2801389295185757
10181,0.2804778851109824
10371,0.28113872135273943
10561,0.2817081572933016
10751,0.2819002551461345
10941,0.2808912889280095
11131,0.2793053423074391
11321,0.27930524674221924
11511,0.2810076182324124
11701,0.28191671773832816
11891,0.28107622608755883
12081,0.280446539346466
12271,0.2810598675146112
12461,0.28091582879145216
12651,0.27901784907328514
12841,0.27844331874384043
13031,0.28091082752089197
13221,0.2825107259591001
13411,0.2806557890015809
13601,0.2789472263018689
13791,0.279997630878062
13981,0.28110682833043626
14171,0.2804219360954012
14361,0.2801305104937697
14551,0.2814931158931635
14741,0.28246688927208
14931,0.2816727883643717
15121,0.2804544496237997
15311,0.28016015061027444
15501,0.2803910164017303
15691,0.2803296102806103
15881,0.28009839712820983
16071,0.2802949479187845
16261,0.28067776749155265
16451,0.28072171444154864
16641,0.2834403312078931
16831,0.2973131225914571
17021,0.3248306174474752
17211,0.34692857420133233
17401,0.3403194383913179
17591,0.3141308312448966
17781,0.29803099864964994
17971,0.2968490317955788
18161,0.2925515168497356
18351,0.28135803397971265
18541,0.27598993606898026
18731,0.2801067780925342
18921,0.2844599290572694
19111,0.28333358328910063
19301,0.2800767207053646
19491,0.2786473954296677
19681,0.2787240707717097
19871,0.2788970433203086
20061,0.2795044697102541
20251,0.2815791044194084
20441,0.2845101498015982
20631,0.2858695315711153
20821,0.2847317317624493
