seconds,EDA
126,2.9884283407295835
316,3.1025888585863344
506,3.1823624079019903
696,3.1845251513976174
886,3.1500019283372
1076,3.1370422289688578
1266,3.1417315359468634
1456,3.1314158784043653
1646,3.1060980447497704
1836,3.089441561739489
2026,3.0917746867144245
2216,3.1027121203096266
2406,3.1079067484659557
2596,3.1045762400382864
2786,3.1010713606973743
2976,3.1045992021486635
3166,3.111761853115492
3356,3.1106663075984797
3546,3.09625128659408
3736,3.0818685170659195
3926,3.0824258773767506
4116,3.092594636814857
4306,3.1017055924397763
4496,3.1140266481967043
4686,3.1285156980450397
4876,3.1247244192797368
5066,3.0986750185197063
5256,3.079683238970532
5446,3.0849473747572436
5636,3.094905059030613
5826,3.091035484649616
6016,3.080243713235676
6206,3.073802643930817
6396,3.07336981363852
6586,3.0773733505569796
6776,3.0818017732466507
6966,3.0817018613128253
7156,3.078856233282929
7346,3.0784500785088285
7536,3.0800444685101014
7726,3.080024084207749
7916,3.077663094824008
8106,3.0740160887725865
8296,3.070905828564724
8486,3.073480166923638
8676,3.0869912199052063
8866,3.1074348908375025
9056,3.121511193795889
9246,3.1222437987726734
9436,3.1187297046232456
9626,3.1197572741980144
9816,3.118323149762439
10006,3.109910271819852
10196,3.1061032018333417
10386,3.1079851146461626
10576,3.0981329771730013
10766,3.0804819922052253
10956,3.084985379164274
11146,3.1139175524401894
11336,3.1312674048577933
11526,3.1197879862886646
11716,3.103527027769208
11906,3.104866365066119
12096,3.11620433948264
12286,3.1207377003066408
12476,3.1170396610147653
12666,3.1152360296462045
12856,3.1191168534913887
13046,3.121967627503252
13236,3.1196924601668834
13426,3.1169164757023013
13616,3.1169245752858035
13806,3.1166036527275347
13996,3.1142386289800994
14186,3.112529130211525
14376,3.1119111383393614
14566,3.1087021572063462
14756,3.0998766085795824
14946,3.0849675102815413
15136,3.0682870787645853
15326,3.059433421395042
15516,3.0617945563716717
15706,3.0659598584304857
15896,3.064870729621243
16086,3.067021331506396
16276,3.08481180199314
16466,3.113451399761897
16656,3.131265632584202
16846,3.1263784772912366
17036,3.1176865865996763
17226,3.1403179528020875
17416,3.201258372053182
17606,3.2569529854304884
17796,3.266540284150333
17986,3.2539215910443327
18176,3.263556699327561
18366,3.283511139928561
18556,3.2751949406943304
18746,3.2418296826720665
18936,3.2156124893107862
19126,3.2108020804275403
19316,3.22197974611247
19506,3.241911058967605
19696,3.2575368133882026
19886,3.249041081430272
20076,3.215824838616553
20266,3.1864771921713446
20456,3.182230918483405
20646,3.189524726492996
20836,3.187660031263801
