seconds,EDA
183,1.187182569598448
373,1.1858539251549118
563,1.1841711611651664
753,1.1819820491751971
943,1.1818140894035691
1133,1.1824183683249758
1323,1.1796412539172776
1513,1.1734813386109362
1703,1.1683961713209188
1893,1.1682389773474546
2083,1.1722083244873591
2273,1.1747739750116415
2463,1.1722345946049249
2653,1.1680726189638837
2843,1.1675592553058871
3033,1.1703141880382166
3223,1.1724348173590518
3413,1.1727312697191647
3603,1.1726970097030405
3793,1.1724241571958909
3983,1.1707711825571052
4173,1.168824970548088
4363,1.1695050403092848
4553,1.1729418231997466
4743,1.1756676665780423
4933,1.1761319797031091
5123,1.1763973866536153
5313,1.1778045282279006
5503,1.1808435369437131
5693,1.1865031807425934
5883,1.1929613464351674
6073,1.1969519273775984
6263,1.1997190959772273
6453,1.2045205049959442
6643,1.2101036221575805
6833,1.2130193005183874
7023,1.2131945846351757
7213,1.2121886920357057
7403,1.2095934305948128
7593,1.2049248615160668
7783,1.1996085930601348
7973,1.195211527217262
8163,1.1919207545182102
8353,1.1886461012758291
8543,1.184436701440169
8733,1.1802271309098242
8923,1.1775275451759184
9113,1.1759597941020792
9303,1.1741928524458445
9493,1.1723026935160419
9683,1.1715323559504214
9873,1.1717886170923921
10063,1.1711562875100427
10253,1.1692075928149814
10443,1.1680493294370502
10633,1.1682140237838967
10823,1.1677498999340548
11013,1.1674273955009238
11203,1.1717065597220426
11393,1.1823124689937794
11583,1.195919929260765
11773,1.209622549445526
11963,1.223002534465954
12153,1.2345259939841222
12343,1.2416724664960634
12533,1.2432765967381134
12723,1.238627114526444
12913,1.228848383963823
13103,1.2194752894635676
13293,1.2156357912747686
13483,1.2164038861596749
13673,1.2187248027334188
13863,1.2230663472950902
14053,1.2302327864004017
14243,1.2366636413765664
14433,1.2383261704218262
14623,1.2361206471142334
14813,1.233248252897053
15003,1.2305502301905076
15193,1.2275479160857312
15383,1.2251178554592124
15573,1.224257835615995
15763,1.223318128657367
15953,1.2191496366709857
16143,1.2120631686153704
16333,1.2067410618981718
16523,1.2050966439080275
16713,1.2038087512380808
16903,1.2035520599161584
17093,1.2080075712099323
17283,1.2101864496070498
17473,1.2038500191699542
17663,1.206010358047662
17853,1.2305669313619014
18043,1.2528615767268922
18233,1.2466293902446182
18423,1.2308572157568298
18613,1.2351815766602017
18803,1.2515211570073783
18993,1.2564343217229497
19183,1.2501444370435115
19373,1.2470514888930642
19563,1.2506722837547015
19753,1.2543634763248055
19943,1.2536377604022253
20133,1.24925745118349
20323,1.2426069357580245
20513,1.2336752075229438
20703,1.2247684026871328
20893,1.219188276351039
