seconds,EDA
71,3.6251615275476734
261,3.6206279804295463
451,3.6170872208193736
641,3.6142035811023407
831,3.6105427285759735
1021,3.60539320435226
1211,3.6004756905911552
1401,3.598799635529748
1591,3.600247322971477
1781,3.60085687741807
1971,3.599012034491185
2161,3.597716489351518
2351,3.5984267921280275
2541,3.598913417823214
2731,3.5987961051055986
2921,3.600835348892504
3111,3.605920561888957
3301,3.6121165445849495
3491,3.617447637323715
3681,3.6194358023143214
3871,3.6162234873691808
4061,3.610446040291736
4251,3.6062702675401512
4441,3.6039013756410028
4631,3.6018664673463063
4821,3.6000500464208867
5011,3.5974973660470675
5201,3.593475281198048
5391,3.5919909187628694
5581,3.5978286527861183
5771,3.606469708347416
5961,3.607388434634181
6151,3.600463751775762
6341,3.596477945231995
6531,3.5991757037013725
6721,3.6031821687930172
6911,3.608824333134536
7101,3.621567434948712
7291,3.6400860818779455
7481,3.659665115986064
7671,3.6822378586124835
7861,3.710213097860408
8051,3.736446781023748
8241,3.7548252358277368
8431,3.775530793783129
8621,3.811984009875464
8811,3.8548075730985265
9001,3.877679725108182
9191,3.8704670834037618
9381,3.8491279017898483
9571,3.8309230876539018
9761,3.817401071518987
9951,3.8036168861434816
10141,3.788368920172628
10331,3.773284419633578
10521,3.7604557276915878
10711,3.750741695548352
10901,3.742081978441591
11091,3.7330257192681167
11281,3.726755057130559
11471,3.7250166483669735
11661,3.7225773745449247
11851,3.7160099097548263
12041,3.709743350311941
12231,3.706776052838815
12421,3.703801306445184
12611,3.6986863066328928
12801,3.693657464187048
12991,3.6903399671783763
13181,3.687410028142491
13371,3.6830470540456086
13561,3.6770479797092332
13751,3.671366071951812
13941,3.668729007863527
14131,3.6687312816396016
14321,3.6676117244347184
14511,3.664027361171283
14701,3.6604783569371278
14891,3.658127801971901
15081,3.6554562824594674
15271,3.6518269044118816
15461,3.64818004373959
15651,3.64472901624516
15841,3.6412144990178597
16031,3.6385633596709437
16221,3.6369105042686063
16411,3.633960141422543
16601,3.629067466042048
16791,3.625425358915256
16981,3.6247314945640663
17171,3.62438517058658
17361,3.622458421202737
17551,3.62008318292888
17741,3.617884576963312
17931,3.615576367009005
18121,3.61440356914275
18311,3.6152212379577593
18501,3.6163120549908423
18691,3.6158305894747884
18881,3.613341351847291
19071,3.608857419944977
19261,3.6035927371177863
19451,3.599941828974302
19641,3.5984895127057963
19831,3.597678030263166
20021,3.597406813891252
20211,3.599787377514223
20401,3.605775311525644
20591,3.6140913304353335
20781,3.622980699840325
20971,3.6299447899078574
