seconds,EDA
151,0.2955612632236207
341,0.2968363924248373
531,0.298737269947404
721,0.2986182823324932
911,0.2973799492572173
1101,0.2967666148095748
1291,0.2971382171119295
1481,0.298156485580893
1671,0.2988004090519793
1861,0.29788942151231285
2051,0.29636433114757343
2241,0.2964279319166066
2431,0.2978428151947141
2621,0.2984255591476344
2811,0.29772530714445833
3001,0.2967364867523561
3191,0.2958352215837588
3381,0.2959697648134519
3571,0.2980349875502052
3761,0.2997454727080687
3951,0.29865993203834457
4141,0.2970133441140265
4331,0.29788822846317564
4521,0.2998815597116261
4711,0.29988931576609723
4901,0.29822146703712443
5091,0.298268945889802
5281,0.3015745012378893
5471,0.30516868215870985
5661,0.3058127052282737
5851,0.30460159856410995
6041,0.30444537313492004
6231,0.3054312140736465
6421,0.30528445430420426
6611,0.3035522387595434
6801,0.30319100470975163
6991,0.3060174255014681
7181,0.3089649554341223
7371,0.3088554140666244
7561,0.3073994109019974
7751,0.30735407482308624
7941,0.3080368988609748
8131,0.3078905005639627
8321,0.3075205848846625
8511,0.3078668674302443
8701,0.3084575539817892
8891,0.3088483861724708
9081,0.3093761436610242
9271,0.3100168624866352
9461,0.3103723502154205
9651,0.3105861076412968
9841,0.310740720049522
10031,0.3101221943425242
10221,0.30871118794821745
10411,0.3081066819546383
10601,0.30922358018685875
10791,0.31086183410179563
10981,0.3118576342369004
11171,0.3123570820472659
11361,0.31251736472941644
11551,0.3123592232807763
11741,0.3122702404410128
11931,0.3119168670452133
12121,0.3106032168853459
12311,0.3091916771386688
12501,0.3088603747167486
12691,0.3090525240183735
12881,0.3092712817203567
13071,0.3102680343548184
13261,0.3117658973235568
13451,0.3123340589791489
13641,0.3120531927213176
13831,0.3122540670279983
14021,0.3128687075346522
14211,0.3126837027610692
14401,0.3119702480728277
14591,0.3123172510270474
14781,0.3137484854914471
14971,0.31467257148521083
15161,0.3148510704933919
15351,0.3154558833437772
15541,0.31625273947740024
15731,0.3159033013285049
15921,0.3146547914178521
16111,0.3137579897311173
16301,0.3133886301116462
16491,0.3135193928184203
16681,0.31451547625135684
16871,0.31557645175285376
17061,0.31560318309577684
17251,0.3152569632167289
17441,0.3155396711141043
17631,0.31610410576846915
17821,0.31652311042300074
18011,0.31706821162624044
18201,0.3176562529064337
18391,0.3177361576529619
18581,0.3171926223064522
18771,0.31634807081668503
18961,0.3156051653415608
19151,0.3155327187530118
19341,0.31636087977967553
19531,0.31734634831707004
19721,0.3175829399389776
19911,0.31728044678742473
20101,0.3173437657401382
20291,0.3176179441147263
20481,0.3169724345334323
20671,0.3157321464212781
20861,0.3157344000380242
