seconds,EDA
6,0.8974743822544844
196,0.8966577389378477
386,0.9010194485430972
576,0.9074809666588364
766,0.912563284402078
956,0.9154892533994022
1146,0.9186683875264652
1336,0.9237696699319259
1526,0.928102267275538
1716,0.9278082946425456
1906,0.923460220195024
2096,0.9191962490370368
2286,0.9176039980671116
2476,0.9179498499357877
2666,0.9178193724208712
2856,0.9156113323776336
3046,0.9128312306079231
3236,0.9121656590547378
3426,0.9130182415740162
3616,0.9136734905646842
3806,0.9164370193084144
3996,0.9240449497691394
4186,0.9339354160467289
4376,0.942313906250594
4566,0.949545731241811
4756,0.9560736476564556
4946,0.957807574215999
5136,0.9519123991165054
5326,0.9440718488102984
5516,0.9433847950982512
5706,0.9516979475304208
5896,0.9629785276346656
6086,0.9713953809365948
6276,0.9762840716201086
6466,0.9798731828413506
6656,0.9825941354500184
6846,0.9820875281635124
7036,0.9770427511662833
7226,0.9704153130692448
7416,0.9662852590326012
7606,0.9644393474722872
7796,0.9621945818748064
7986,0.9608998983379516
8176,0.965476555615282
8366,0.9775486140477948
8556,0.9930574481751778
8746,1.0063780550119341
8936,1.0125669332037088
9126,1.004331541852894
9316,0.977638662393502
9506,0.9481553247157876
9696,0.9406867044310946
9886,0.952223904142102
10076,0.9572049110147408
10266,0.9506661663574132
10456,0.9483745000263776
10646,0.9529518759636676
10836,0.9543677387147712
11026,0.9521787356002388
11216,0.9533018666828602
11406,0.9576776299978296
11596,0.9597554799149912
11786,0.9576938739196684
11976,0.9545062519438005
12166,0.9536419776820598
12356,0.9559954597670112
12546,0.9598528066694624
12736,0.9634255909578168
12926,0.9666321373164196
13116,0.9688601933747846
13306,0.9680883096742398
13496,0.9652607988828209
13686,0.9645781050459008
13876,0.9675399253774278
14066,0.9747501415038397
14256,0.9913807614049548
14446,1.0176991466492011
14636,1.0409038916897198
14826,1.0511188721623803
15016,1.052853806652702
15206,1.0501563079031888
15396,1.0401001671452428
15586,1.0260862245757516
15776,1.0175176207441945
15966,1.0163468704083445
16156,1.016270153393784
16346,1.0103692303520515
16536,0.9970941218752376
16726,0.9850461117854749
16916,0.9835650052599664
17106,0.9839808722938116
17296,0.9701572195533552
17486,0.9484349763795344
17676,0.9392846274547642
17866,0.9444367254421026
18056,0.9494566114492764
18246,0.9478916755465248
18436,0.9429715508346628
18626,0.9374206228509708
18816,0.9328040912121448
19006,0.930694113632304
19196,0.9302121969028018
19386,0.9290396951765036
19576,0.9274100917281642
19766,0.9276247603321104
19956,0.9297893357844188
20146,0.9312007808656168
20336,0.9301593209695068
20526,0.9283565834426908
20716,0.928808208803692
20906,0.9314133852283054
