seconds,EDA
41,0.31273119992559617
231,0.3103600444105531
421,0.3042748064856122
611,0.2963164214511138
801,0.2912048013772887
991,0.2899823918654252
1181,0.28916595226475
1371,0.2870552605433706
1561,0.2860137050342483
1751,0.2873546831773239
1941,0.289288772171886
2131,0.2905326784449633
2321,0.2917224443252672
2511,0.2935957172879802
2701,0.2958580627195521
2891,0.2976257988862877
3081,0.2987176658933265
3271,0.2996251999475475
3461,0.2998404599473949
3651,0.2984752815527233
3841,0.2968165964730752
4031,0.2970523837917079
4221,0.2986185592496829
4411,0.29930852538961605
4601,0.2990742711372366
4791,0.2992700175671317
4981,0.2995789907554368
5171,0.29881774623225665
5361,0.29742829540779603
5551,0.29670992855581363
5741,0.29684711804575536
5931,0.2973787020398274
6121,0.29799794183524736
6311,0.29800872782203913
6501,0.29668133037338984
6691,0.29438032219656124
6881,0.2924649913398564
7071,0.2917919936174675
7261,0.29135018546933883
7451,0.2899029792973025
7641,0.2889156048845618
7831,0.2903111928186037
8021,0.2922684145980522
8211,0.29218225094539363
8401,0.29153070292468986
8591,0.2927656833740012
8781,0.2945646342598029
8971,0.29455782261182417
9161,0.2935703848618369
9351,0.2935104561497089
9541,0.2936198161584005
9731,0.2923024115395493
9921,0.2909644399973746
10111,0.2917309030462857
10301,0.2927226573246063
10491,0.2910278599088699
10681,0.2883273828840629
10871,0.28793275596407203
11061,0.2889758779229929
11251,0.2884153375023657
11441,0.2863590374020032
11631,0.2853668149901882
11821,0.2860565897009944
12011,0.2868928230673082
12201,0.2873085316955656
12391,0.2878702417623676
12581,0.2882289380375993
12771,0.2878498596184914
12961,0.2877871544973861
13151,0.28888674787854435
13341,0.28957500269919395
13531,0.28834588367339153
13721,0.28660617669972155
13911,0.2863396916060592
14101,0.2871600461250978
14291,0.2876949465759905
14481,0.2878220787026922
14671,0.28815769674557073
14861,0.2886115254342628
15051,0.28870617462767245
15241,0.288715712473644
15431,0.2889055573355627
15621,0.2884296655575094
15811,0.28705937433810763
16001,0.2864056419589674
16191,0.2869953459526446
16381,0.2869904307809121
16571,0.2861203243609588
16761,0.28642687354082097
16951,0.2877200535900539
17141,0.28786193879899863
17331,0.287257347314125
17521,0.2876039384323062
17711,0.28804135193543884
17901,0.287111466427624
18091,0.28596749714591224
18281,0.2858182533884365
18471,0.28541004180742696
18661,0.2844961271749012
18851,0.28528408605916755
19041,0.2876411536726963
19231,0.2882503915367196
19421,0.2862947906193428
19611,0.2853910402824036
19801,0.2885368496097783
19991,0.2938242973743061
20181,0.2964039776019741
20371,0.2940217104596058
20561,0.2900701099209937
20751,0.28935245807929194
20941,0.2912549214788678
