seconds,EDA
131,8.329932990953562
321,8.452523008919066
511,8.523285918749197
701,8.508699861911296
891,8.489371181222866
1081,8.520280421958994
1271,8.582422512448536
1461,8.635897774218313
1651,8.644145762229794
1841,8.6057139723472
2031,8.572937198062409
2221,8.576532477026838
2411,8.574369407645662
2601,8.536059184891734
2791,8.507147555015152
2981,8.527932262801823
3171,8.559652011426929
3361,8.547024221727185
3551,8.500420938901687
3741,8.469866196344446
3931,8.472983399504429
4121,8.490696699476585
4311,8.508978245787835
4501,8.522591883938915
4691,8.518960224830504
4881,8.495315772083389
5071,8.473039273464838
5261,8.470088893576397
5451,8.473870617947725
5641,8.458936725162825
5831,8.42581280038557
6021,8.40299088664512
6211,8.406561724580897
6401,8.423409711457483
6591,8.440794074582346
6781,8.461354036920985
6971,8.486915599110496
7161,8.51952286313414
7351,8.56576710459131
7541,8.607357049679804
7731,8.60397692081549
7921,8.54460027097553
8111,8.431329691323388
8301,8.261429817928157
8491,8.120542262876334
8681,8.133859995375749
8871,8.239756604928576
9061,8.256625546432018
9251,8.178940266862446
9441,8.143028000904451
9631,8.175627583985575
9821,8.19990398250007
10011,8.197125824696204
10201,8.205401310426359
10391,8.227361039435067
10581,8.236606553674399
10771,8.230913947344996
10961,8.225876917129808
11151,8.232834126023292
11341,8.260543267349615
11531,8.298808319163326
11721,8.321487358447618
11911,8.34263575459185
12101,8.405775397305527
12291,8.495746699079442
12481,8.55177801496351
12671,8.565983197272164
12861,8.57683974536451
13051,8.591543894793832
13241,8.598388201815425
13431,8.612570303119794
13621,8.635728843440582
13811,8.62246589204203
14001,8.551320290252733
14191,8.474429707421304
14381,8.443434875259909
14571,8.442018708347977
14761,8.43553347467649
14951,8.429999355433353
15141,8.443247726140973
15331,8.466238918130934
15521,8.482538803059192
15711,8.49094983674045
15901,8.492589538138834
16091,8.485172976979928
16281,8.47913708931787
16471,8.489428781837969
16661,8.506697146294455
16851,8.508380239074786
17041,8.495561557350964
17231,8.487603670299007
17421,8.488762215580183
17611,8.486945431409692
17801,8.479228504480902
17991,8.478406400233379
18181,8.492661014736386
18371,8.51153446046716
18561,8.52017318705714
18751,8.519934423586893
18941,8.524013698135178
19131,8.539452593339398
19321,8.563876982459718
19511,8.590349424900573
19701,8.60617999533016
19891,8.595522847709116
20081,8.557558594783693
20271,8.527376560395883
20461,8.550320537056965
20651,8.614886943968237
20841,8.660081777240983
