seconds,EDA
168,0.11888086388851292
358,0.1199418618910428
548,0.12033846547708685
738,0.1210380416598249
928,0.1220437310153625
1118,0.1213780482750114
1308,0.11858072728704692
1498,0.11625384716881325
1688,0.11687557404905605
1878,0.1194034596885476
2068,0.120373203200378
2258,0.11886353531068003
2448,0.117664862955035
2638,0.11840294333260333
2828,0.11960174661427365
3018,0.1201039616623844
3208,0.1202150870487496
3398,0.11993208808594508
3588,0.11918105573024612
3778,0.11854775820005133
3968,0.11813296882928816
4158,0.11755919764166173
4348,0.11743739587763358
4538,0.11848638781094313
4728,0.11972751935767766
4918,0.11996243049394985
5108,0.11980658314575633
5298,0.12007275412937647
5488,0.1200524327395387
5678,0.11924911914599952
5868,0.1185615241342936
6058,0.11858779991628142
6248,0.1187088270418844
6438,0.117795560058959
6628,0.11501695920031504
6818,0.11133501260271718
7008,0.10935749047748733
7198,0.1098645877696226
7388,0.11054598456126616
7578,0.10936252794590123
7768,0.1073224822889528
7958,0.10728317779181924
8148,0.10993080851633576
8338,0.11213944418812967
8528,0.11148549243937496
8718,0.10996362278226053
8908,0.11024912874318203
9098,0.11163482211111153
9288,0.11239133679341064
9478,0.11265708708864793
9668,0.11294582507468998
9858,0.1127729360696636
10048,0.11200740179413436
10238,0.11157927536530726
10428,0.11217817330488918
10618,0.11324942743827862
10808,0.11377882505721115
10998,0.11367608963603475
11188,0.11380281924757853
11378,0.11448015260395795
11568,0.11469852334749228
11758,0.11380318719043145
11948,0.11293678167557933
12138,0.11317747641133186
12328,0.1137504300979658
12518,0.11362646034971655
12708,0.1130902205517859
12898,0.1128201217489654
13088,0.11298402261453665
13278,0.1133970298882763
13468,0.11367038996641918
13658,0.11360731809546006
13848,0.11360400862632432
14038,0.11394695713777747
14228,0.1140693997086569
14418,0.1133928929440485
14608,0.1123893290445204
14798,0.11196815142205406
14988,0.11228052188121282
15178,0.1126468828855138
15368,0.11251834567328704
15558,0.1122827109552493
15748,0.11257581849358728
15938,0.11305855993935772
16128,0.1129204004164374
16318,0.1120412875481822
16508,0.11109344957710418
16698,0.11115461787651894
16888,0.1124369668411994
17078,0.11332176517210055
17268,0.11269802332637816
17458,0.11208018937858523
17648,0.11272323367712465
17838,0.11310257008157228
18028,0.11217949939494556
18218,0.11176425179188733
18408,0.1126745323991078
18598,0.11272790424316323
18788,0.11125372619362714
18978,0.11065360091795258
19168,0.1114329409272252
19358,0.11140220621729106
19548,0.11081138138589132
19738,0.1118877988869945
19928,0.11362348843139325
20118,0.11335872156026655
20308,0.11184795965998062
20498,0.1115525619605988
20688,0.11234107844208296
20878,0.11259915953714955
