seconds,EDA
43,1.1222059160227384
233,1.1248818133003191
423,1.1239732576162262
613,1.122247886974023
803,1.1190174927326124
993,1.1135276445146232
1183,1.1084843335191532
1373,1.1067010789245502
1563,1.1080037627355754
1753,1.1111181558832746
1943,1.1151148073026236
2133,1.118696756131757
2323,1.1202555144079671
2513,1.1199182177221536
2703,1.1214643202996346
2893,1.1277461729963467
3083,1.1344204051263758
3273,1.1360772523883416
3463,1.1356656231163706
3653,1.139148418791729
3843,1.1459707746508736
4033,1.15157812057041
4223,1.1547857557804144
4413,1.1579344861054577
4603,1.1610199828547227
4793,1.1600064240843535
4983,1.1533302529563183
5173,1.1451197756192806
5363,1.1385994070147771
5553,1.1322264456714075
5743,1.1251479096936272
5933,1.1201429449824458
6123,1.1181908106555056
6313,1.1162775012450732
6503,1.1136575877203732
6693,1.1130791905597388
6883,1.1139137889638373
7073,1.1128117875463266
7263,1.1103078203073014
7453,1.1083956100465242
7643,1.1059374795732884
7833,1.1035015703196716
8023,1.106189731744148
8213,1.1154578578456218
8403,1.1248176214519383
8593,1.1285644288146368
8783,1.1287415862659222
8973,1.1301103580441263
9163,1.1324947058931636
9353,1.1317430029082567
9543,1.1273539815486884
9733,1.1238394352604193
9923,1.1235738138587643
10113,1.1246873820047003
10303,1.1257317415788846
10493,1.1265174663311883
10683,1.1260081645484077
10873,1.1232321399607386
11063,1.1191568164944603
11253,1.1158118218244255
11443,1.1137766724624951
11633,1.1118490781783417
11823,1.1077665885571992
12013,1.099395563087835
12203,1.0922502765345756
12393,1.0996297129822614
12583,1.1200387169436077
12773,1.1319881636805256
12963,1.129164472945973
13153,1.130360210719294
13343,1.1430308806755982
13533,1.1537810575942848
13723,1.1562494596684232
13913,1.156360991162826
14103,1.1562922478601836
14293,1.1541053854090746
14483,1.1504862703869787
14673,1.146251065272684
14863,1.1409317820139078
15053,1.135959062905359
15243,1.1335828731986222
15433,1.1334336156251372
15623,1.1337001255805736
15813,1.134618441461815
16003,1.1382116068227603
16193,1.1445251526216678
16383,1.1507503769388838
16573,1.1548195102457897
16763,1.1564559270732837
16953,1.1544613188773971
17143,1.1474377199913617
17333,1.1377641840826265
17523,1.1305385243734758
17713,1.1277602955718191
17903,1.1275553270920216
18093,1.1280232390482356
18283,1.1280360018751372
18473,1.1274764820925398
18663,1.1279567650159106
18853,1.1299329282147197
19043,1.1313373666245252
19233,1.1307344010530471
19423,1.1286412211417394
19613,1.1261981271846344
19803,1.1242961089008383
19993,1.122665752945958
20183,1.1204830701774409
20373,1.1189275974922714
20563,1.1200891574688585
20753,1.1226247241781189
20943,1.123071313535402
