seconds,EDA
67,2.2524138037309682
257,2.2479057266187
447,2.242366090941632
637,2.2367670782835614
827,2.2281193674266864
1017,2.217497777761362
1207,2.2094863559977997
1397,2.205374048382976
1587,2.2025337473913256
1777,2.1998767083891817
1967,2.1987008191965733
2157,2.197470660442851
2347,2.191797491888534
2537,2.18133192944285
2727,2.1701759251676647
2917,2.160595338440861
3107,2.153797738690796
3297,2.1533244982011523
3487,2.159667935385853
3677,2.167355589608788
3867,2.173172298407866
4057,2.1796029558272423
4247,2.187121553602374
4437,2.1915002658774267
4627,2.190693001925729
4817,2.188470252064539
5007,2.189894626977816
5197,2.1958431606760325
5387,2.2032548800688025
5577,2.209623916388983
5767,2.2144095989436976
5957,2.2157070684244915
6147,2.210417005465479
6337,2.1997378241273395
6527,2.188796404282434
6717,2.179796898494501
6907,2.171415779656207
7097,2.163054490327661
7287,2.154632347055212
7477,2.1460580212547025
7667,2.13912602709666
7857,2.135183198347294
8047,2.1316343748147033
8237,2.1258916751011
8427,2.120109114046393
8617,2.1165621718436163
8807,2.113187871446928
8997,2.109380154235258
9187,2.1092267549067127
9377,2.1150631686863792
9567,2.125418474908692
9757,2.1388444903623003
9947,2.1528426254703303
10137,2.162709646670645
10327,2.1658940476772943
10517,2.1637545754427974
10707,2.158979834139972
10897,2.1536267127317394
11087,2.146581496384736
11277,2.135264798020692
11467,2.1235705117158754
11657,2.1182632245795454
11847,2.1160210793587098
12037,2.108392511995722
12227,2.0965719260493527
12417,2.088180523753124
12607,2.085008511802888
12797,2.082877148678532
12987,2.0778791582215974
13177,2.0686238960078067
13367,2.0633557809078296
13557,2.081938838212244
13747,2.126731327078254
13937,2.1628836819493853
14127,2.158975796768268
14317,2.129246250586631
14507,2.1095796775304883
14697,2.1125292475050133
14887,2.1269808729878474
15077,2.144710405915515
15267,2.1653977153762334
15457,2.1844044966325185
15647,2.1940268339364217
15837,2.1935281381810787
16027,2.188047314602384
16217,2.181312960918804
16407,2.174977974028993
16597,2.170738826915088
16787,2.1673043769550264
16977,2.159183894846199
17167,2.1451778056522985
17357,2.1337839882505323
17547,2.134368568310633
17737,2.1481760493933737
17927,2.170105639339306
18117,2.1930055629670897
18307,2.21091862572465
18497,2.2227776942687365
18687,2.230943157474695
18877,2.23524263493032
19067,2.232447873625852
19257,2.2218432170366063
19447,2.2076483486826435
19637,2.1950590129144416
19827,2.1860405522169506
20017,2.18019197458928
20207,2.177779622634435
20397,2.1798102768080656
20587,2.1859963179720263
20777,2.1939258924387217
20967,2.2003823605098463
